ano,mes,sigla_uf,sigla_uf_nome,imposto_importacao,imposto_exportacao,ipi_fumo,ipi_bebidas,ipi_automoveis,ipi_importacoes,ipi_outros,irpf,irpj_demais_empresas,irrf_rendimentos_trabalho,irrf_rendimentos_capital,irrf_remessas_exterior,irrf_outros_rendimentos,iof,itr,ipmf,cpmf,cofins,cofins_entidades_financeiras,cofins_demais_empresas,pis_pasep,pis_pasep_entidades_financeiras,pis_pasep_demais_empresas,csll,csll_entidades_financeiras,csll_demais_empresas,cide_combustiveis_parcela_nao_dedutivel,cide_combustiveis,cpsss_1,cpsss_2,contribuicao_fundaf,refis,paes,retencoes_fonte,pagamento_unificado,outras_receitas_rfb,demais_receitas,receita_previdenciaria,receita_previdenciaria_propria,receita_previdenciaria_demais,receitas_outros_orgaos
2013,7,GO,Goiás,59172750.59,17396.36,8837.17,10753711.58,10694588.41,30515384.32,18068956.56,48618365.17,166257146.1,58785371.29,5099129.36,4713597.97,5307036.8,2520441.29,1209084.54,,,,531251.29,207871619.1,,89122.25,80911623.46,,116518.9,95874765.75,,50.0,,22687547.52,173392.09,,,,,5807451.61,,,494581590.8,49009434.32,11848118.22
2013,4,GO,Goiás,47760496.27,18891.42,10102.32,9229840.21,15584986.51,22727035.89,14845936.68,143868284.7,158335571.4,56153705.31,5205916.72,3814459.36,5385337.25,2333413.46,1178654.73,,,,416002.65,196269677.3,,69923.91,59143515.6,,258845.61,90482886.8,,50.0,,22678625.75,168634.18,,,,,8360590.18,,,479557638.2,41373428.74,12504123.94
2013,10,GO,Goiás,33745389.0,25137.0,15981.0,741795.0,11671498.0,7551414.0,14720465.0,40183529.0,208197879.0,59181369.0,5146168.0,4313003.0,5382980.0,2882105.0,7139391.0,,,,560381.0,206245300.0,,91408.0,62441347.0,,70880.0,110891962.0,,0.0,,23126204.0,172477.0,,,,,10889424.0,,,525225149.0,46329865.0,13798728.0
2013,5,GO,Goiás,39287958.03,18925.43,11413.68,12317830.99,13369900.08,18732708.37,12975155.2,57620081.73,76504150.3,60213967.31,5100630.76,6407431.3,5464768.48,2664019.13,830211.92,,,,454848.77,187191555.5,,71659.2,57329190.14,,39324.17,45536160.59,,-838.28,,24107196.71,187608.76,,,,,17248416.43,,,467357605.3,43963322.03,10519723.18
2013,11,GO,Goiás,32028331.0,20845.0,13634.0,7430924.0,252862.0,13237291.0,15517018.0,37098489.0,86726332.0,72749069.0,12972827.0,7183693.0,5413368.0,3096726.0,5117547.0,,,,596837.0,177409144.0,,100926.0,61063871.0,,190047.0,50382477.0,,0.0,,46383910.0,1772120.0,,,,,9062931.0,,,510678952.0,46677439.0,13950570.0
2013,2,GO,Goiás,35896381.56,18790.84,9397.96,12007289.79,293592.42,20034030.05,8708877.63,24686721.23,75474283.79,48061561.54,5101484.59,2608924.92,5226824.02,2200971.58,488340.23,,,,524888.38,176457365.0,,85499.37,55386255.6,,80933.4,44120429.47,,0.0,,21463765.03,182910.71,,,,,5015747.36,,,422230542.9,38280990.78,12065629.56
2013,8,GO,Goiás,31357543.26,24436.64,16145.02,10980261.32,13278897.47,8469971.11,13641028.45,56547226.6,85254577.34,58367446.23,7072505.83,8475862.49,5556731.76,2653552.61,778166.16,,,,538238.24,200762079.7,,90156.88,62348997.0,,99086.03,48376356.32,,0.0,,22812055.07,159584.06,,,,,548340.27,,,498728847.1,42867204.73,22835160.94
2013,1,GO,Goiás,21282508.14,17104.63,10848.1,15188922.58,36884590.03,12942301.27,13428598.32,21884214.83,194394332.8,80018111.35,52828744.71,3611674.6,6452729.04,1993244.78,745306.96,,,,654014.62,301475123.5,,104146.17,86106841.89,,194978.93,110076239.4,,0.0,,19317076.73,206354.24,,,,,5684454.65,,,430805062.9,43194538.62,14369441.82
2013,3,GO,Goiás,76507846.72,20402.45,14685.1,10544204.97,2659438.21,47624347.4,14677875.87,18427491.2,64096001.85,52866988.37,7226971.95,3746893.63,4567532.7,2103105.45,803951.94,,,,451162.25,192314557.6,,72844.11,58457359.07,,358588.98,38664130.32,,838.28,,23111489.87,193182.02,,,,,8084811.65,,,444995688.3,39630119.99,12299090.81
2013,10,MA,Maranhão,6940492.0,-10.0,0.0,7201573.0,0.0,2662570.0,2935297.0,16383420.0,50767630.0,19384320.0,1193551.0,366910.0,2188820.0,190070.0,468038.0,,,,46024.0,134440295.0,,7452.0,39060824.0,,16381.0,30507524.0,,32031.0,,14437704.0,32153.0,,,,,1314957.0,,,188050749.0,12995312.0,6044524.0
2013,4,MA,Maranhão,8594553.34,620.08,0.0,6662038.76,0.0,2850656.14,2329083.52,33433086.69,41161438.76,19779650.0,1391762.5,556039.03,2151234.85,227034.97,230683.86,,,,43356.75,143887110.6,,7040.5,39927074.59,,9439.31,26462559.52,,0.0,,14541622.53,28996.77,,,,,1302246.6,,,173716483.3,11651026.7,6301242.74
2013,2,MA,Maranhão,10656006.16,1900.61,0.0,7950648.17,0.0,1971605.91,1011544.21,6240781.58,20887943.61,17034447.62,2201321.96,79236.78,2453895.4,234182.03,183049.12,,,,43072.1,131576917.5,,7013.26,38807362.99,,14.58,15022717.58,,61547.82,,12717807.13,24038.59,,,,,1896648.55,,,159230193.2,11538779.66,5209789.991
2013,11,MA,Maranhão,2788318.0,2206.0,0.0,6863857.0,5148.0,2660366.0,2096511.0,18280747.0,30104617.0,27615735.0,1185905.0,414302.0,2191913.0,227601.0,303013.0,,,,44791.0,124376741.0,,7129.0,36981195.0,,212.0,18904791.0,,32288.0,,27252991.0,29725.0,,,,,2667300.0,,,176426780.0,12583589.0,4630601.0
2013,8,MA,Maranhão,5371092.89,-4.27,0.0,6803500.55,0.0,1120330.66,2328832.4,17788783.41,24334096.0,19123008.92,1079045.59,4286155.63,2886803.23,289639.34,193070.84,,,,41481.24,146547312.9,,6610.19,41067571.82,,0.0,20145674.59,,63429.98,,14231104.99,25348.28,,,,,1892707.1,,,179048794.1,11942519.55,12777749.14
2013,5,MA,Maranhão,9788787.61,440.93,0.0,6762306.05,0.0,2890962.53,1569505.49,20386919.54,22906420.98,24582840.93,1407102.25,204257.28,1985827.81,207836.85,176966.4,,,,51634.35,120003742.9,,8169.98,36624993.54,,0.0,15401293.38,,62423.62,,14862117.1,30976.61,,,,,5899353.72,,,187767347.8,12726734.83,4445308.482
2013,9,MA,Maranhão,2227662.0,490.0,0.0,7443618.0,0.0,2452473.0,23134913.0,16003905.0,21751064.0,19150528.0,1985433.0,307913.0,2451789.0,700274.0,3759396.0,,,,46704.0,156544409.0,,7484.0,42979518.0,,0.0,18514395.0,,0.0,,14377681.0,26058.0,,,,,4232391.0,,,181258908.0,13071990.0,5065675.0
2013,7,MA,Maranhão,7098179.3,474.29,0.0,7119293.26,0.0,2888819.97,2541169.46,18898334.29,51470680.65,18369629.39,1218313.28,516296.82,2420845.34,1489975.71,168264.73,,,,43640.92,126870522.8,,6847.78,36406225.18,,8206.52,30982759.9,,63058.88,,14273756.87,36997.0,,,,,999406.31,,,178263260.0,14121717.82,5198529.852
2013,12,MA,Maranhão,4163040.0,1732.0,0.0,6103377.0,0.0,1073708.0,2290823.0,9206297.0,30627396.0,18187428.0,2201885.0,1231849.0,2270928.0,226312.0,549147.0,,,,61097.0,184277460.0,,9856.0,50261640.0,,581.0,19495011.0,,64949.0,,10166098.0,27521.0,,,,,5791376.0,,,244017101.0,10585153.0,6622943.0
2013,1,MA,Maranhão,12929465.01,457.56,0.0,10440118.86,0.0,2262201.83,2595487.69,6849359.22,50733827.97,22095025.29,2428018.48,139469.63,2584670.14,190411.7,119453.9,,,,44872.26,162680902.5,,7346.69,46444712.81,,7027.83,32664252.84,,30616.43,,12736119.74,28570.98,,,,,1287037.47,,,161641109.7,12829851.05,6503835.573
2013,3,MA,Maranhão,14146076.29,463.47,0.0,6817248.09,3802.44,2817448.14,1493706.6,5902627.81,24614312.21,21730665.34,1544218.4,390003.41,2141425.26,193927.87,98348.62,,,,41278.2,156933029.3,,6651.73,44182107.59,,0.0,15960557.6,,0.0,,14135474.27,26833.23,,,,,941237.64,,,176027195.7,11927272.36,4661560.25
2013,6,MA,Maranhão,6436333.27,1407.39,0.0,7134188.54,0.0,1417091.28,1489867.04,19080641.45,20290986.31,18744511.21,1514846.55,551956.72,1757061.46,214655.56,148620.03,,,,41157.36,87961447.63,,6700.64,28196366.6,,0.0,13146746.72,,0.0,,14279513.68,26169.72,,,,,1844411.67,,,175333291.5,13271690.76,5814639.249
2013,4,MG,Minas Gerais,77529730.83,6514.44,260519022.7,16987641.77,60068614.58,47768554.93,102278688.0,579431920.3,730664204.0,295372514.8,48032359.6,62037836.49,34755408.96,76045661.85,3963417.64,,,,5746934.57,894994880.4,,3020923.27,255690990.6,,13785933.85,392037702.6,,11888.25,,94047209.71,6114887.98,,,,,-23861285.31,,,1936053400.0,182238764.8,33256721.09
2013,3,MG,Minas Gerais,63788939.54,4206.86,126424772.4,17598247.82,16758032.31,31907909.65,80540067.15,86010177.79,497634047.1,308508297.6,35263470.05,57715579.11,31586947.29,102490641.0,1985688.44,,,,5279887.25,754957677.2,,4068749.47,226171552.8,,6123642.31,213581916.5,,13996.62,,97115959.91,6243783.62,,,,,26652601.87,,,1852486918.0,180470207.5,-581089706.1
2013,10,MG,Minas Gerais,120767837.0,5712.0,224277154.0,1927484.0,48658294.0,95679142.0,114961215.0,142797426.0,804898151.0,307889124.0,46324566.0,70522861.0,33919038.0,60664667.0,14324003.0,,,,8713150.0,854803515.0,,1308698.0,245703527.0,,5214411.0,652311900.0,,5918.0,,97037207.0,6810158.0,,,,,16774010.0,,,2054823596.0,198053235.0,38189806.0
2013,1,MG,Minas Gerais,71858071.34,5500.49,521846903.4,26302376.86,29051696.98,38655251.27,122638413.2,85874208.9,1485511499.0,443795832.2,169417603.1,166539516.5,38705922.74,58943574.82,1733307.94,,,,7370651.88,874347902.5,,2622464.38,267822927.2,,13816171.03,669091844.5,,11905.74,,74799621.55,476256.03,,,,,19092035.83,,,1900699482.0,185080902.6,43583622.42
2013,7,MG,Minas Gerais,85110206.2,7298.71,221540555.4,20015473.71,71720009.95,41281245.73,95960816.45,163171794.2,713448420.4,300938917.8,66455030.08,78320164.83,37032110.4,71632675.73,4985876.9,,,,4088504.79,856158763.0,,3826026.81,245767513.6,,3157383.08,403499250.2,,12797.74,,94495450.81,6932714.21,,,,,23223317.61,,,1969882034.0,213533230.7,33903110.5
2013,6,MG,Minas Gerais,92209815.48,3139.28,224050477.2,17958140.42,53722493.05,58963798.7,114188879.9,161819940.6,370119461.3,299362235.2,45754964.3,40481268.65,36193167.95,79986465.84,2017410.49,,,,5779886.91,825002417.7,,2736324.5,256607767.7,,1669480.06,202515129.3,,5461.86,,98393498.56,6977010.89,,,,,12611434.5,,,1924834687.0,212931903.8,38047980.1
2013,11,MG,Minas Gerais,86957714.0,3711.0,244881883.0,2606512.0,42478592.0,50872811.0,128151026.0,150493208.0,494967261.0,356396019.0,49846654.0,54341450.0,41595644.0,60227476.0,6117144.0,,,,7679464.0,825028318.0,,2384572.0,243218703.0,,3049801.0,259966042.0,,5953.0,,194131862.0,7538915.0,,,,,969296091.0,,,2027648961.0,202825855.0,28925685.0
2013,8,MG,Minas Gerais,87039273.37,5672.71,229616832.9,20367792.21,3542178.2,41403992.48,87637579.33,145909059.8,311404220.6,302142550.1,55082581.42,45336354.37,38065971.67,69170551.44,2513222.93,,,,7363082.16,796483909.6,,3018878.9,237143440.5,,8927276.67,183431011.2,,5920.41,,95755716.69,4992782.96,,,,,29828210.13,,,2025669811.0,194205069.7,34274001.47
2013,2,MG,Minas Gerais,58367572.05,1594.81,43345937.49,23591089.19,71212158.16,30260365.18,86450696.07,70599287.47,449090647.7,259755762.0,28480129.51,41185701.15,31828208.97,77895868.95,1869877.57,,,,7631946.21,761128787.6,,2716587.02,248575866.7,,5410443.2,216418677.4,,11960.56,,97261718.54,6213172.92,,,,,21406067.8,,,1859069578.0,179443530.1,27560163.14
2013,5,MG,Minas Gerais,61985436.6,-133.01,232273114.0,20742297.7,66047164.38,30461279.96,104745842.6,210322725.7,418832505.8,290765745.9,53533217.5,39541319.29,34805743.29,76400656.95,2081690.93,,,,6058003.16,820129401.2,,3039521.57,242883158.2,,9135661.77,195523249.2,,15927.25,,99217261.19,5449390.17,,,,,16524431.33,,,1984059623.0,203345515.7,27924218.19
2013,12,MG,Minas Gerais,82357798.0,478.0,180686950.0,2113731.0,33987110.0,36612197.0,124347525.0,99902002.0,546234545.0,347886239.0,161957795.0,98635177.0,76251500.0,59079753.0,8767661.0,,,,8467663.0,978714510.0,,1341367.0,280105947.0,,3599341.0,268543760.0,,5984.0,,78115646.0,898084.0,,,,,79698751.0,,,3001488205.0,186936818.0,46898928.0
2013,9,MG,Minas Gerais,100057601.0,6599.0,172890091.0,22387057.0,70074139.0,47337873.0,101970368.0,139931475.0,351081150.0,285647824.0,62854281.0,50196282.0,35475718.0,75581202.0,60296736.0,,,,8623072.0,837686040.0,,1898084.0,246212292.0,,3543572.0,201274707.0,,5974.0,,97087066.0,5252581.0,,,,,23645635.0,,,2008011302.0,201750709.0,37385657.0
2013,8,MS,Mato Grosso do Sul,217418.69,186225.16,840.0,55710.37,0.0,337361.0,5195837.72,26324866.85,35920407.68,22486473.22,2175099.64,622929.67,2082064.67,1115300.24,1000168.72,,,,64386.26,58848037.03,,10496.42,20546964.39,,29689.41,19731081.89,,222.72,,13498409.51,1987684.76,,,,,5685982.65,,,178984664.2,15583200.68,5405373.054
2013,12,MS,Mato Grosso do Sul,380820.0,617962.0,840.0,100763.0,0.0,32368.0,5824737.0,15685605.0,41387155.0,24443322.0,2776633.0,849216.0,2180767.0,1157978.0,14230701.0,,,,66289.0,67227355.0,,10648.0,22889274.0,,34821.0,22151360.0,,229.0,,14069188.0,67244.0,,,,,36505096.0,,,306567792.0,16661984.0,3732856.0
2013,9,MS,Mato Grosso do Sul,228318.0,287467.0,840.0,76508.0,0.0,77828.0,5873090.0,23738345.0,28580899.0,21364556.0,2099741.0,593591.0,2139056.0,1400165.0,58284891.0,,,,73690.0,61537677.0,,11123.0,21495887.0,,33843.0,16492550.0,,224.0,,13661420.0,4517276.0,,,,,2830540.0,,,185425677.0,16831521.0,4714967.0
2013,4,MS,Mato Grosso do Sul,685475.2,56732.08,525.0,148745.41,1182.62,124259.88,6858430.79,88751296.29,63213187.96,21606776.55,2139209.23,361474.16,2277032.79,1007915.37,2586800.09,,,,56940.58,57169856.47,,9240.49,19954855.13,,36436.11,35345240.96,,217.64,,13920106.52,2242158.12,,,,,3313154.26,,,177286523.4,14444718.28,3269008.854
2013,1,MS,Mato Grosso do Sul,171061.63,5113.31,0.0,225323.54,0.0,115105.99,5301704.37,9859527.89,127634436.8,30213322.37,4064045.54,610380.13,2386578.4,749750.39,1115248.42,,,,80049.64,65096815.19,,13629.57,22654599.66,,644139.24,58742101.45,,214.36,,12653179.66,64280.37,,,,,1629456.68,,,155980686.7,14552689.69,4333210.614
2013,10,MS,Mato Grosso do Sul,204247.0,130484.0,1058.0,117161.0,0.0,312058.0,5943433.0,24782317.0,84493550.0,22834739.0,2057410.0,538474.0,2149312.0,1079974.0,16110585.0,,,,54780.0,59974297.0,,10847.0,20994656.0,,58508.0,45525808.0,,226.0,,13645958.0,2163031.0,,,,,3023778.0,,,194278398.0,16319667.0,4323080.0
2013,3,MS,Mato Grosso do Sul,193810.08,-89.61,420.0,151542.59,0.0,17817.21,5645964.11,8853480.58,28100638.8,20954511.62,1372949.3,370655.66,2313554.22,891576.87,1232023.84,,,,58880.43,54333413.29,,9384.25,19607598.0,,36631.5,16090931.72,,216.54,,15118214.84,56379.64,,,,,3686513.55,,,159825343.5,14295603.67,2828896.0
2013,5,MS,Mato Grosso do Sul,348223.63,317089.95,630.0,99979.78,0.0,103715.45,5534849.39,35421472.77,30771135.11,20718033.04,1762193.34,3610798.72,2213178.19,1136798.65,4746421.7,,,,63487.61,54178749.42,,9950.32,19353036.19,,39879.17,17537816.63,,218.86,,13972120.75,2988033.25,,,,,3206819.76,,,170271204.9,14839996.21,5141157.474
2013,6,MS,Mato Grosso do Sul,236917.9,297537.34,735.0,171583.57,2310.0,61201.63,5975527.46,29227004.77,38942461.19,21708859.58,1648310.82,1314679.03,2110056.37,1139203.28,1355959.37,,,,61015.52,56081954.74,,10370.37,20206869.12,,48423.7,20344324.84,,220.06,,12697491.74,55943.77,,,,,2056371.2,,,177098261.4,16195441.81,4758788.525
2013,7,MS,Mato Grosso do Sul,239508.96,2129.25,735.0,53828.56,0.0,471276.65,5883283.57,27591793.02,69245822.1,23347809.83,1812224.29,4678295.05,2469790.03,1035279.42,1720538.1,,,,64393.64,57775263.06,,10749.86,20625826.16,,51942.01,38499535.81,,221.28,,14962431.38,109602.67,,,,,2014035.92,,,179872816.2,16692374.96,4171501.32
2013,2,MS,Mato Grosso do Sul,229645.57,5002.58,787.5,124244.89,0.0,68162.07,4571697.82,8396697.15,32493201.39,19665605.59,1783829.04,177299.64,2376987.97,847868.57,490768.05,,,,65494.6,57081347.61,,11018.32,20683921.7,,23768.99,17831393.93,,215.56,,11020694.64,1347253.06,,,,,1891067.76,,,151892214.4,13914603.21,3102816.648
2013,11,MS,Mato Grosso do Sul,377728.0,19192.0,893.0,58246.0,2577.0,486674.0,6647750.0,24139435.0,36234009.0,30210523.0,1907928.0,887273.0,2308181.0,1182705.0,12173282.0,,,,67307.0,62768272.0,,11124.0,21835487.0,,54145.0,20710950.0,,227.0,,27059346.0,80988.0,,,,,2555252.0,,,191126898.0,16182509.0,3978238.0
2013,10,MT,Mato Grosso,2481173.0,170.0,0.0,6508135.0,0.0,1799029.0,3111292.0,21564169.0,91788702.0,31929360.0,2599536.0,760101.0,2245639.0,4062527.0,8312509.0,,,,168723.0,89059330.0,,27625.0,38813040.0,,160541.0,59783214.0,,56621.0,,18877942.0,31330.0,,,,,3326371.0,,,264478133.0,25442771.0,7727782.0
2013,9,MT,Mato Grosso,1352896.0,46223.0,0.0,9971146.0,0.0,1154204.0,2276482.0,23159207.0,43448291.0,31030441.0,6596631.0,805707.0,2950331.0,5287456.0,45569093.0,,,,188457.0,87443586.0,,31709.0,32556170.0,,106509.0,31635864.0,,56329.0,,9455029.0,276281.0,,,,,2564495.0,,,256459948.0,25798300.0,9556906.0
2013,11,MT,Mato Grosso,3306962.0,380.0,0.0,9718695.0,0.0,1942926.0,3474531.0,20390827.0,45860138.0,40682728.0,3137745.0,2880717.0,2719096.0,4814744.0,5803201.0,,,,198621.0,91837944.0,,33140.0,33038125.0,,263425.0,28567137.0,,56954.0,,27822180.0,51128.0,,,,,3512869.0,,,251395624.0,25505704.0,16975302.0
2013,1,MT,Mato Grosso,1959912.32,594.34,0.0,10945562.48,2012.19,810361.24,2134910.07,8643948.53,112796588.7,37102341.02,8894551.17,1347823.7,2736119.52,3343849.33,867948.71,,,,159100.83,88571861.35,,28909.21,31001604.94,,1986179.26,66140133.1,,54317.47,,10976309.73,51438.19,,,,,3549262.2,,,226734792.8,22490561.38,8845728.516
2013,5,MT,Mato Grosso,2713853.32,172729.28,0.0,8080513.47,3575.95,2776333.33,2364860.83,31596512.51,52579572.41,29856435.05,5547126.47,1436666.0,2779135.57,4546457.08,8057623.17,,,,173247.87,81271463.48,,28299.24,31303126.85,,142619.1,32141435.52,,55242.89,,14613422.57,26313.46,,,,,2252663.46,,,255123295.5,25777001.81,18383072.53
2013,6,MT,Mato Grosso,2276778.95,6519.45,0.0,8440445.35,0.0,1398514.85,3148439.43,26783163.08,47761359.01,29800633.55,2980900.97,2801317.23,2678429.79,5223914.95,697763.04,,,,179434.48,83080877.92,,29299.46,31442211.17,,104230.35,29049064.04,,55489.71,,12840008.97,33795.25,,,,,2702163.25,,,244554268.8,25787229.77,9939773.707
2013,4,MT,Mato Grosso,1466164.24,64244.83,0.0,6987225.96,0.0,2003347.17,2157947.23,68553501.6,86414994.86,34122191.79,3909468.99,1136094.75,2315877.44,4002422.16,999112.46,,,,190054.57,82217166.08,,31502.8,30714227.87,,278508.36,57206900.71,,54991.97,,17422181.93,30499.45,,,,,4203978.44,,,245877757.5,23367304.07,7838255.412
2013,3,MT,Mato Grosso,3968895.07,-25606.86,0.0,8693404.87,7793.98,2245887.45,2230398.9,7293021.06,56904909.54,26483905.39,2540246.98,908221.66,2305434.2,3590930.71,859330.95,,,,145447.56,77679800.45,,23396.04,27732795.65,,80896.22,31316502.67,,54765.8,,17142986.11,38328.85,,,,,1227209.85,,,233863657.9,23068401.8,10170782.45
2013,7,MT,Mato Grosso,3066071.84,8124.29,0.0,8395294.28,0.0,2208789.71,2530950.8,26745606.18,84701133.71,30826371.07,6959705.72,1520900.47,2637259.83,4161056.44,1129318.29,,,,175948.37,85223982.58,,29366.37,30849921.08,,87702.7,53443484.89,,55740.58,,13273843.82,28840.83,,,,,3972075.99,,,257482745.5,27006023.74,8141194.398
2013,12,MT,Mato Grosso,1264976.0,32943.0,0.0,6502455.0,544.0,1742813.0,3655606.0,13528181.0,52730949.0,35432425.0,4305778.0,3957849.0,2742035.0,4422555.0,9315779.0,,,,205380.0,90915782.0,,33879.0,34020629.0,,126749.0,32148272.0,,57250.0,,9209930.0,41014.0,,,,,5536958.0,,,368942214.0,21793772.0,12388453.0
2013,2,MT,Mato Grosso,1593267.75,1547.98,0.0,9046395.27,1173.97,957974.74,2364169.88,7436106.02,44802352.23,25839285.12,2476256.25,368028.0,2260568.76,3797438.86,649912.11,,,,167845.96,74711252.96,,27566.37,26842647.88,,100859.27,26700882.44,,54564.24,,9193717.04,40103.32,,,,,2776991.38,,,210752265.0,20795671.43,7984680.09
2013,8,MT,Mato Grosso,2647164.75,5670.58,0.0,8937959.9,0.0,2877028.73,3184246.13,23187897.19,41621874.44,30471907.13,3224936.49,754778.86,2949768.06,4290802.78,952340.98,,,,181162.04,85170449.73,,29966.49,33482806.56,,91780.34,27153291.71,,56036.72,,23100109.61,39259.13,,,,,2925813.29,,,267276395.5,24823308.17,11854102.47
2013,6,PA,Pará,3682247.63,651181.85,0.0,3232947.87,0.0,1371251.55,2672455.7,27288635.76,40312047.52,43446837.23,4036841.32,1352845.7,3521799.78,10609396.48,321438.44,,,,7032532.65,83196348.03,,1145879.34,31174107.06,,5813880.51,24811214.46,,0.0,,24114996.9,115359.25,,,,,10022914.61,,,305061317.0,26250384.1,6784795.696
2013,8,PA,Pará,2646085.61,315283.21,0.0,2940192.23,0.0,2103968.14,3243525.92,25512355.33,40143528.29,38630282.99,3118414.65,1389694.21,3398243.41,7054105.45,483139.61,,,,6523097.38,93997256.62,,1065199.54,33662126.6,,5456214.43,23159434.73,,0.0,,23767878.09,120432.84,,,,,3343897.46,,,321007678.9,23829508.23,7625099.55
2013,5,PA,Pará,6036313.03,243319.49,0.0,3494397.31,0.0,2587847.66,2862023.37,32740753.13,43790618.71,43240548.73,2718394.31,1549535.46,3561243.5,6980956.97,368391.52,,,,6231408.19,93877322.45,,1016273.03,34699747.19,,6812979.23,24958579.93,,0.0,,27616316.61,123030.36,,,,,3527218.47,,,318945903.2,24357220.35,5033804.29
2013,4,PA,Pará,8161904.6,395675.81,0.0,2751273.38,0.0,3714975.08,3045800.34,63667017.4,68195472.24,42845816.87,4835705.69,413916.26,3609902.05,6180883.24,461518.49,,,,6338394.06,97215872.77,,1032117.93,32710045.5,,6509933.79,42127454.29,,0.0,,21988221.0,193622.03,,,,,9160659.33,,,316795028.7,22810469.64,6607444.749
2013,7,PA,Pará,4266202.11,465805.75,0.0,3533272.71,13.3,1311137.47,2615620.9,27954319.6,73755472.24,44067523.69,2951845.93,807841.19,3473206.23,6903686.67,491188.72,,,,7747286.75,84723269.06,,1264366.6,30128308.46,,8825118.81,43907868.6,,861.0,,23723431.71,156539.12,,,,,4141068.65,,,316780853.8,26561105.05,5775193.637
2013,12,PA,Pará,7446005.0,852434.0,0.0,2979989.0,0.0,2220126.0,4133802.0,13924486.0,54561371.0,49587441.0,4678410.0,1497347.0,3919130.0,7212434.0,2610129.0,,,,7235080.0,104235538.0,,1177335.0,37536413.0,,5990090.0,36899533.0,,1000.0,,14037415.0,452344.0,,,,,10152554.0,,,489100580.0,26148779.0,9204355.0
2013,2,PA,Pará,5214309.31,394575.62,0.0,3676119.69,0.0,2014069.83,3404949.15,8905182.33,34801846.13,40228832.99,2494685.87,2334608.02,3503479.49,8316723.93,1284017.15,,,,6528606.04,101835286.3,,1062913.56,34611397.48,,6721130.26,21250763.92,,0.0,,21552155.26,146250.46,,,,,22644478.53,,,278136330.8,22759976.5,5997890.568
2013,11,PA,Pará,4792868.0,976491.0,0.0,2799918.0,0.0,2010183.0,3586587.0,22216708.0,39173598.0,60534295.0,3318413.0,863276.0,3761280.0,9099913.0,830451.0,,,,7030962.0,90106753.0,,1144354.0,31708809.0,,5138072.0,26130826.0,,-510.0,,48355846.0,120470.0,,,,,4730728.0,,,322778369.0,26464634.0,5080833.0
2013,9,PA,Pará,5810812.0,667734.0,0.0,3524340.0,0.0,2007741.0,4386241.0,22739815.0,43882782.0,41244547.0,3082061.0,2954337.0,2976254.0,7608697.0,7775298.0,,,,6724529.0,105226811.0,,1094184.0,34845050.0,,6710768.0,25081641.0,,510.0,,23818733.0,740187.0,,,,,3582238.0,,,296928003.0,24585119.0,6986372.0
2013,3,PA,Pará,4690462.14,366481.06,0.0,2787643.59,0.0,1648082.28,2945846.8,8487936.67,37459115.68,44438568.77,2694012.38,695366.87,3741716.4,6235637.86,574567.89,,,,6251972.15,93421313.35,,1017629.01,33703569.36,,14131728.41,22436745.45,,0.0,,24566644.65,161474.03,,,,,2737104.32,,,305400720.7,22955145.17,4948816.492
2013,1,PA,Pará,3364259.25,273480.15,0.0,5701799.0,0.0,2701858.59,2849383.99,11318141.42,144804691.9,57467879.7,4304160.73,808279.46,4124233.71,6129392.07,483498.63,,,,6388475.69,109304037.0,,1040835.42,36641896.27,,5807729.42,55158416.44,,0.0,,22315427.49,106222.38,,,,,3962090.85,,,280058268.6,25125607.45,7448260.182
2013,10,PA,Pará,3628287.0,742003.0,0.0,2751185.0,0.0,1764891.0,2865926.0,23668405.0,78909374.0,47145174.0,3579646.0,563045.0,3464766.0,3408340.0,2090825.0,,,,7093645.0,94508244.0,,1147530.0,32878695.0,,7274223.0,48612586.0,,0.0,,23848005.0,145377.0,,,,,5795761.0,,,308498414.0,24889118.0,7170591.0
2013,12,PB,Paraíba,6950404.0,-96.0,0.0,855500.0,0.0,1207135.0,2570543.0,9428743.0,20062313.0,29903426.0,967465.0,228473.0,1988561.0,512689.0,386003.0,,,,48676.0,53951633.0,,8207.0,16981637.0,,-2182.0,16681707.0,,0.0,,30641438.0,104299.0,,,,,4261637.0,,,261272346.0,11298102.0,6158306.0
2013,1,PB,Paraíba,9968791.8,-94.66,0.0,6821421.95,0.0,2243600.47,3002992.22,6817800.72,51700183.77,30823882.39,2270285.8,1091107.5,1626530.28,287807.28,93042.47,,,,38635.38,61150492.44,,6547.96,19861332.36,,24435.25,34395314.09,,0.0,,28577889.75,27701.34,,,,,7603478.23,,,151065933.1,10565186.35,6240213.412
2013,9,PB,Paraíba,13282406.0,8847.0,340.0,4842529.0,0.0,1784942.0,3119738.0,15538372.0,19549149.0,29836491.0,1010752.0,262398.0,1705806.0,498587.0,1034248.0,,,,45353.0,53896633.0,,8347.0,16956411.0,,49339.0,14941693.0,,0.0,,30830718.0,118540.0,,,,,2602314.0,,,165212553.0,10827982.0,4641671.0
2013,6,PB,Paraíba,10271230.67,-32.48,150.0,4272892.91,0.0,829465.47,2653331.19,19009785.59,18319681.51,28969260.67,856628.73,314645.2,1884676.09,590524.46,38002.66,,,,43175.51,51579616.14,,7169.04,19158716.44,,3417.41,13586318.31,,6918.45,,31667248.13,336376.38,,,,,2350125.71,,,155423685.2,11305593.91,5548382.564
